ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
462287,1,1,73,1,4,3,1,2,C
466503,0,1,45,1,4,7,1,5,B
461847,0,1,41,0,3,0,0,4,A
461447,0,1,75,1,2,0,3,2,C
459982,0,0,39,1,3,9,0,2,A
463316,1,1,89,0,2,0,3,2,A
466758,0,1,45,1,6,0,0,1,A
464307,1,1,50,1,4,1,1,2,C
461344,0,1,43,0,0,6,3,2,B
463353,0,1,50,1,5,4,1,4,B
467349,1,0,53,0,3,0,0,2,D
462607,1,1,37,0,1,2,1,3,D
467172,0,0,40,1,4,8,0,2,C
464324,0,1,76,1,2,1,0,1,D
462108,1,1,27,1,7,3,1,2,A
459288,0,1,41,1,4,1,0,2,A
460050,0,1,50,1,3,3,0,2,A
464994,0,1,56,1,5,8,3,5,C
464903,0,1,28,0,3,0,1,2,A
461251,1,0,46,1,8,0,0,2,D
463165,1,1,72,1,6,1,1,2,A
460419,1,1,41,0,6,3,0,1,A
465981,0,0,28,0,4,0,0,2,A
465281,1,1,27,1,4,8,1,2,C
463781,1,0,32,0,0,2,0,4,D
466569,1,0,20,0,6,9,0,4,A
466547,0,1,45,1,5,1,0,5,B
464631,0,0,59,1,4,1,0,2,C
465957,1,0,46,1,8,1,0,1,D
459848,0,1,46,1,4,1,1,3,C
461642,0,0,41,1,4,9,0,2,A
467259,0,1,70,1,2,1,3,2,B
459388,1,1,25,1,7,3,0,1,D
463439,0,1,42,1,4,9,1,3,B
464764,1,1,60,0,1,1,3,9,A
467073,0,0,37,1,1,9,0,1,D
460480,0,0,18,0,0,0,0,7,D
464419,0,1,52,1,4,1,1,3,C
463686,1,0,32,0,4,2,0,4,A
459411,0,1,74,0,2,8,0,1,A
463774,0,1,29,1,0,1,1,2,A
463671,0,1,37,1,3,0,1,3,C
466986,0,1,45,0,3,1,1,3,B
465508,0,0,22,0,0,1,0,4,D
463284,1,1,60,1,1,0,0,2,B
465351,1,1,51,1,4,8,1,2,B
464001,0,1,59,1,4,0,1,2,C
459483,0,1,55,1,4,1,1,2,A
466013,0,0,22,0,0,2,0,3,D
459763,0,0,18,0,4,3,0,4,D
466490,1,1,84,0,2,0,3,2,B
463024,0,0,35,1,4,3,0,1,A
463665,0,1,50,1,3,0,1,3,C
463459,0,1,73,1,4,5,3,3,C
462756,1,0,23,0,1,1,0,4,B
461414,0,0,30,1,3,3,0,5,D
463915,1,0,21,1,0,0,0,5,D
463543,0,0,18,0,0,1,0,4,D
462768,0,1,46,1,4,0,1,3,B
461876,0,0,32,1,3,9,0,2,D
462135,1,0,36,1,0,6,0,3,D
458998,0,1,37,0,6,9,0,2,D
466432,0,0,42,1,3,1,0,1,A
464722,0,1,35,1,6,1,0,2,D
460389,1,1,42,1,0,9,1,2,D
460663,1,0,33,0,7,9,0,1,D
463484,1,1,35,0,1,1,3,2,D
467771,1,1,59,1,4,0,1,5,C
462084,0,1,70,1,4,1,0,1,B
463621,0,1,53,0,3,1,0,1,A
467021,1,1,80,0,2,1,3,2,D
459056,0,1,56,0,5,3,3,3,B
467563,0,1,39,1,4,0,1,2,C
459820,1,1,73,1,4,3,1,3,C
467306,1,1,58,1,4,0,1,5,C
464865,1,0,30,0,7,8,0,9,A
463585,1,0,23,0,0,0,0,3,D
466186,0,1,59,1,4,9,1,4,C
459619,1,1,56,1,6,0,0,2,D
466699,1,1,40,1,4,8,0,1,B
465517,1,1,68,1,4,1,0,2,A
459237,0,0,29,1,4,1,0,6,A
461757,1,1,55,1,4,1,1,3,C
466309,0,0,21,0,0,1,0,4,D
466532,1,0,19,0,1,1,0,4,D
460832,1,1,41,0,0,1,1,4,D
461531,0,0,41,1,4,4,0,1,A
467304,0,0,33,0,6,1,0,2,C
463124,0,1,31,0,4,3,1,2,B
461463,0,0,41,1,4,6,0,1,B
464566,0,1,35,1,5,0,3,4,A
462070,0,1,41,1,3,9,1,2,B
464162,0,1,81,1,2,3,3,2,C
466554,0,0,26,0,0,0,0,3,D
462793,0,1,42,0,5,3,3,5,B
465657,1,1,53,1,4,0,1,2,C
460530,1,1,33,1,3,3,1,3,D
464045,0,1,39,1,4,0,0,2,C
465633,0,1,83,1,5,3,3,2,B
462905,1,0,25,0,4,6,0,3,C
466254,0,0,40,1,3,0,0,2,A
460617,1,0,22,0,0,0,0,4,D
465468,1,1,37,1,4,1,1,2,C
466125,1,1,65,1,4,0,0,2,B
465207,0,1,49,1,4,0,1,2,C
463332,1,1,38,1,1,1,0,2,C
459924,1,1,65,1,4,0,1,2,C
466143,1,1,48,0,1,0,1,5,C
466375,0,1,52,1,3,1,0,4,C
462951,0,1,73,1,2,2,0,1,D
465654,1,0,48,1,1,1,0,1,B
460987,0,0,25,1,6,8,0,2,D
461681,0,0,31,1,0,9,0,3,D
462820,0,0,25,0,3,8,0,9,C
467518,0,0,21,0,6,0,0,2,D
467525,0,0,20,0,0,0,0,4,D
465876,0,0,25,0,5,0,0,3,A
464199,0,1,25,1,4,8,0,2,A
462746,0,0,29,0,3,1,0,3,B
463261,1,1,72,0,3,7,1,3,B
467548,0,1,48,1,4,0,3,2,B
460924,0,0,28,0,6,1,0,5,D
463368,1,1,42,1,4,3,3,3,C
459957,1,1,32,1,4,8,0,3,A
459191,0,1,49,1,4,0,0,1,B
462479,1,1,55,1,4,1,1,2,C
466570,1,1,40,1,4,0,1,3,A
459407,1,0,37,1,6,0,0,3,A
467331,0,0,27,0,0,3,0,4,D
463377,1,1,32,1,7,4,3,2,B
467456,0,1,36,0,5,7,3,4,A
463058,1,0,28,1,7,11,0,1,D
467401,0,1,72,0,3,0,1,2,C
464029,0,0,18,0,3,1,0,4,D
466056,1,0,36,1,4,1,0,1,B
467130,1,1,29,0,7,3,3,3,A
465002,1,1,88,1,2,1,3,2,C
463155,1,0,38,1,1,3,0,1,D
459651,0,1,87,1,2,3,0,1,B
459961,0,1,51,1,4,8,0,3,A
466109,0,1,51,1,3,1,1,4,B
461543,0,0,31,0,4,3,0,2,A
459502,1,1,47,1,4,1,1,3,C
459864,1,1,70,0,4,3,3,2,A
460441,0,0,31,0,0,3,0,4,B
461942,0,0,29,1,0,0,0,6,D
462755,1,0,20,0,0,0,0,2,D
465098,1,0,41,1,4,1,0,2,A
459872,0,1,68,0,3,4,1,2,A
462053,0,1,28,1,4,3,0,2,B
467040,0,0,32,1,6,0,0,4,D
465079,0,1,75,1,2,1,0,1,A
467697,1,0,39,1,0,0,0,1,A
466555,0,0,18,0,0,1,0,3,D
463457,1,1,42,1,4,2,1,2,B
462653,0,1,48,1,5,0,1,4,A
461390,1,1,70,1,4,0,3,2,C
460217,0,1,45,1,4,1,1,2,B
463684,1,0,29,1,0,0,0,4,A
463764,0,1,50,1,3,1,1,3,C
465310,1,0,22,0,0,0,0,6,D
462489,0,1,46,1,4,0,0,2,C
465677,0,1,39,0,4,3,0,2,A
459737,1,1,81,1,2,8,3,2,C
465357,1,1,49,1,4,1,1,3,C
462159,0,0,43,1,6,1,0,2,A
461747,0,1,66,1,4,1,3,2,B
465940,1,0,53,1,4,0,0,2,A
464323,1,0,29,1,4,12,0,1,A
467248,1,1,86,1,2,0,3,2,C
463265,0,1,70,1,4,1,1,3,C
459946,1,1,36,1,4,1,1,2,B
463161,0,0,35,1,4,1,0,2,A
460790,1,1,42,1,4,0,3,2,C
463118,1,1,49,1,6,3,3,3,B
460864,1,0,20,0,4,0,0,3,D
461039,1,1,27,0,1,1,1,9,D
460299,0,1,56,1,4,4,0,1,B
462378,0,1,67,0,4,1,0,1,B
463081,1,1,51,1,4,0,0,1,B
460923,0,1,49,1,4,1,1,3,C
462120,0,1,51,0,4,1,0,3,A
463980,1,0,26,1,4,1,0,9,C
461464,0,0,59,1,3,3,0,3,B
466695,1,1,31,1,3,1,0,1,A
465833,0,1,43,0,5,1,3,3,A
467490,0,1,59,0,5,7,1,5,B
459765,1,0,35,1,1,4,0,1,A
467570,0,0,18,0,0,14,0,2,D
464561,1,0,48,1,3,9,0,2,A
459409,1,1,88,1,2,1,3,2,B
462864,1,0,30,1,0,12,0,6,D
461009,1,0,22,0,0,6,0,3,D
459117,0,1,66,1,4,1,3,2,C
464131,1,1,81,0,1,0,3,2,B
464079,1,1,36,0,6,14,1,2,A
462478,0,1,30,0,6,3,1,2,A
465375,1,0,50,1,1,1,0,1,B
461637,0,1,51,1,4,1,0,2,B
459252,0,1,66,1,2,0,3,3,A
461438,1,1,39,1,1,8,1,2,C
463956,1,0,28,0,3,0,0,5,D
459682,0,1,35,1,5,3,1,3,A
459892,1,1,50,1,4,1,0,1,A
467720,0,0,27,1,3,3,0,2,A
463148,0,1,60,1,8,1,3,5,C
460862,0,1,52,0,3,1,1,4,B
460382,0,1,32,0,8,4,0,3,D
461650,1,1,42,1,6,0,0,1,B
467501,0,0,48,1,3,1,0,2,D
459486,0,1,75,1,2,3,3,2,A
467319,0,0,26,1,7,8,0,2,A
459604,1,0,21,0,0,0,0,7,D
463554,1,0,53,0,4,7,0,1,C
467652,0,0,32,1,6,0,0,3,D
465298,1,1,56,1,6,1,1,2,C
462494,1,0,36,1,4,8,0,4,D
467344,0,1,83,1,2,0,0,2,B
463442,0,1,42,1,5,1,0,2,D
467219,1,1,66,0,2,3,3,2,A
464360,0,1,62,1,5,0,3,2,B
462505,0,1,40,0,5,0,0,4,D
459914,0,0,38,1,4,2,0,1,D
461255,0,0,18,0,0,1,0,5,D
462360,1,1,62,1,4,3,0,2,C
466571,0,0,23,0,0,1,0,4,D
465033,1,1,56,1,8,0,1,2,B
464575,0,0,42,1,4,8,0,1,A
465650,1,0,32,0,8,0,0,4,A
464640,1,0,28,0,8,0,0,5,A
459694,0,1,77,0,2,0,0,2,D
465216,0,1,35,1,5,8,3,4,C
460818,1,0,30,1,0,8,0,2,D
463927,1,0,53,1,1,1,0,2,A
459506,1,0,27,1,8,1,0,1,A
467001,1,1,53,1,3,8,1,4,B
460265,0,1,52,1,5,1,3,4,B
464178,0,0,29,1,6,3,0,3,A
461586,0,0,36,1,4,6,0,3,B
461764,1,0,41,1,4,0,0,1,A
459297,0,1,72,1,5,0,3,4,C
459548,1,1,50,1,1,1,0,2,A
463452,1,1,79,1,2,0,3,2,C
467767,1,0,23,0,8,4,0,4,D
465927,1,0,25,1,0,0,0,1,D
465857,1,0,40,1,6,1,0,1,B
460581,0,1,27,1,0,2,1,2,A
459501,1,1,62,1,4,4,1,7,A
466670,0,1,29,1,0,2,1,2,B
460678,1,0,31,0,6,6,0,2,A
459490,0,1,37,0,1,3,1,2,A
460230,0,0,28,1,0,1,0,4,C
463653,1,0,26,1,4,1,0,5,A
463726,1,0,33,0,0,1,0,3,B
467858,0,1,59,1,4,3,0,4,A
466907,0,1,57,1,4,3,1,2,C
467249,1,0,43,1,8,1,0,1,D
465533,1,1,50,1,3,0,1,4,B
462297,1,0,29,1,4,14,0,2,B
460596,0,0,29,0,1,0,0,5,A
462633,1,1,28,1,6,3,3,8,D
467709,1,1,37,1,4,5,0,2,D
467413,1,1,75,1,2,2,3,4,B
464672,0,0,19,0,3,0,0,6,A
465807,1,0,42,1,4,1,0,1,B
462760,0,0,22,0,0,1,0,5,D
466529,1,1,28,1,6,0,1,2,A
464434,0,1,45,1,4,0,1,4,B
462359,0,1,51,1,3,0,0,3,D
464802,0,0,40,0,3,1,0,1,A
467643,0,0,42,1,4,12,0,1,A
461977,1,0,49,1,4,3,0,1,C
461738,1,1,46,1,8,3,1,3,C
464520,0,1,46,0,3,8,0,2,D
464484,0,1,29,1,4,1,1,3,B
465391,1,1,72,1,2,0,3,2,A
460611,0,0,26,1,0,0,0,3,C
466159,1,1,50,1,1,2,1,3,C
463623,0,0,33,1,6,0,0,3,C
459254,0,1,57,1,6,3,0,1,A
463594,1,1,35,1,4,7,1,2,C
465118,1,1,51,1,4,1,1,6,C
460761,0,1,52,1,3,0,1,6,C
459132,0,0,20,0,3,5,0,2,D
461265,0,0,33,0,8,1,0,6,D
463446,0,1,58,1,4,0,1,3,C
467902,1,0,37,0,4,3,0,1,A
460591,1,1,38,1,6,1,0,4,A
464139,1,0,27,0,0,14,0,1,D
466433,0,1,43,1,3,8,0,2,B
459023,1,0,18,0,0,0,0,5,D
466476,1,0,29,0,0,0,0,3,D
460090,0,1,86,0,2,2,1,2,A
461016,0,0,32,0,0,7,0,5,D
464630,1,1,52,0,1,0,0,6,A
462464,0,1,53,1,4,1,1,4,C
459026,0,0,29,0,0,9,0,3,D
464376,0,1,58,1,4,2,0,1,A
465256,0,0,22,0,0,3,0,5,D
461783,0,1,72,1,2,0,3,2,A
467478,1,1,39,1,4,0,1,4,C
463094,0,1,40,1,1,12,1,3,A
463257,1,0,23,0,0,3,0,5,D
465060,1,1,79,1,2,14,3,3,C
461696,1,1,70,1,2,0,3,2,B
466130,1,0,27,0,4,0,0,6,D
460498,0,1,47,0,5,1,3,2,B
459248,0,1,58,1,5,3,1,4,B
464924,0,1,26,0,3,3,3,6,D
462620,0,1,40,0,1,6,1,5,D
462657,0,1,35,1,5,1,1,2,A
467822,0,1,31,1,0,0,0,2,C
460876,1,1,43,1,4,1,3,4,C
461395,0,0,21,0,6,4,0,3,D
460731,1,0,29,1,4,1,0,3,C
463582,1,0,18,0,0,1,0,3,D
461423,0,0,28,1,4,0,0,3,B
460879,1,0,27,1,0,0,0,4,C
467376,1,1,47,1,6,8,1,2,C
463701,0,1,52,1,8,1,3,4,C
466667,1,0,42,0,8,5,0,2,D
464345,1,1,57,1,4,2,3,3,C
467889,0,1,61,1,5,0,3,2,C
461709,0,0,33,1,4,0,0,3,C
463515,1,1,41,1,4,11,1,4,C
460080,1,0,39,1,6,9,0,3,A
460375,0,0,40,1,6,4,0,2,C
466364,1,1,52,1,4,1,0,3,C
465551,1,1,48,1,4,3,1,2,B
463096,1,0,33,1,6,3,0,3,D
460896,0,0,43,1,4,0,0,1,A
460702,1,0,51,1,4,0,0,1,B
466001,1,1,36,1,3,6,0,2,B
465738,0,1,38,1,3,8,0,2,B
460804,1,0,30,1,4,0,0,5,A
464426,0,0,39,1,8,1,0,4,D
465880,1,0,46,1,3,1,0,2,A
461342,0,1,43,0,5,3,3,4,B
459078,0,1,70,1,2,0,3,2,B
460396,1,1,41,1,3,9,0,1,D
461098,1,1,39,1,1,1,0,1,A
463076,1,0,51,1,4,0,0,2,C
460976,0,0,20,0,0,1,0,4,D
465536,1,1,30,1,6,3,1,2,B
460399,0,0,26,1,8,10,0,1,D
460449,0,0,31,0,8,4,0,1,D
463807,1,0,33,1,0,0,0,3,B
459323,1,0,21,0,6,3,0,2,D
459727,0,1,83,0,2,3,3,2,B
463263,1,1,70,1,1,0,3,2,B
466998,1,1,60,0,4,3,1,3,C
466729,0,0,33,1,0,1,0,2,A
462608,1,0,71,0,1,1,0,1,A
465495,0,1,29,1,1,5,0,2,A
461244,1,0,41,0,8,1,0,1,D
459173,0,1,55,1,4,1,1,2,C
465795,0,0,29,0,3,1,0,4,C
467345,0,1,76,1,2,1,0,1,A
467290,1,0,23,0,0,0,0,2,D
462220,1,0,18,0,0,7,0,3,D
465737,1,1,49,1,1,6,0,3,D
459423,0,0,19,0,0,9,0,5,D
464445,0,1,81,1,5,1,3,3,C
461378,1,0,35,1,4,9,0,1,B
462286,0,1,59,0,6,0,1,2,B
463678,1,0,32,0,0,1,0,5,B
465601,0,1,35,1,4,3,1,4,D
462647,1,1,56,0,8,3,1,3,D
465714,1,1,63,1,4,1,0,1,C
466312,1,0,21,0,0,0,0,3,D
459697,1,1,77,0,2,0,3,3,A
460057,0,0,36,1,4,2,0,1,C
464960,1,0,22,0,0,0,0,5,D
459064,0,1,26,0,5,5,3,4,D
461277,0,1,82,1,2,7,0,1,A
463403,0,0,18,0,0,2,0,4,D
463863,0,1,35,1,4,0,1,2,C
467064,0,1,36,0,6,0,1,2,A
467856,0,1,59,1,4,1,0,2,A
462251,0,1,61,0,4,0,1,2,C
465372,1,0,37,1,3,0,0,1,A
463970,1,0,25,0,0,1,0,5,B
463547,1,0,28,0,0,0,0,4,B
465331,1,1,56,1,4,3,0,2,C
460785,0,0,29,1,0,0,0,4,B
461788,1,1,86,1,2,1,3,2,C
461617,0,0,45,1,4,0,0,2,A
460661,1,0,33,0,7,9,0,1,D
463363,0,0,20,0,0,1,0,4,D
462520,1,0,25,1,4,3,0,5,B
461568,0,1,59,1,4,1,1,3,C
464769,1,1,51,0,1,9,1,4,B
466615,1,0,20,0,0,3,0,3,D
465688,1,1,62,1,4,1,1,3,C
462109,0,1,75,0,2,0,0,1,D
459565,0,0,47,1,3,2,0,2,A
462766,1,0,32,0,7,8,0,1,D
466682,0,1,62,1,3,2,1,4,C
459690,1,0,43,1,4,1,0,1,A
459347,0,1,69,1,2,1,0,1,B
465766,0,1,38,0,3,1,0,3,A
467575,1,0,29,0,1,1,0,4,C
459774,0,1,56,1,4,0,0,1,D
464860,1,1,51,0,1,3,1,3,B
464932,0,1,53,1,5,9,0,1,D
461814,1,0,37,1,4,1,0,1,A
463428,0,1,28,0,5,1,3,5,A
459671,1,1,48,1,4,3,1,3,A
464451,1,1,74,1,4,0,1,2,B
464043,0,1,51,1,3,1,1,4,C
461784,1,1,88,1,2,0,0,1,D
463389,1,1,50,1,4,0,1,2,C
462233,0,0,19,0,0,1,0,7,D
463826,1,0,28,1,0,5,0,2,D
465121,1,0,32,1,4,6,0,1,B
466168,1,1,45,1,5,1,3,3,B
459841,0,1,56,1,0,3,3,3,B
467342,1,0,33,1,4,1,0,2,C
459495,0,0,29,1,4,3,0,3,D
464962,0,1,53,1,5,1,3,4,B
460874,1,0,18,0,0,1,0,3,D
463247,0,0,45,1,3,1,0,1,A
460771,0,1,86,1,4,0,0,2,A
465774,1,0,26,1,6,9,0,4,D
463551,0,1,46,1,6,7,1,2,C
464502,0,1,35,1,0,6,1,2,A
461407,1,0,32,1,8,8,0,6,A
465218,0,1,36,1,4,3,1,2,C
466081,1,1,25,1,4,8,1,2,C
467336,1,1,63,1,4,0,1,4,C
462440,1,0,23,0,0,9,0,4,D
459389,1,0,26,1,1,9,0,8,A
466446,1,1,46,1,4,1,3,3,C
464385,0,1,70,0,1,0,1,2,B
467872,1,1,40,1,1,1,1,4,B
459857,0,0,33,1,3,6,0,1,A
466701,0,1,48,1,7,10,0,3,C
461169,0,0,39,1,3,9,0,2,D
459519,1,1,45,1,4,3,1,2,A
460795,0,1,61,1,4,1,1,3,C
464511,0,1,52,1,8,1,0,3,D
466399,1,1,26,0,3,1,1,2,A
465603,1,1,45,1,7,8,0,2,A
466079,1,1,40,0,1,1,0,2,A
459769,0,0,42,1,8,1,0,2,D
462450,0,0,19,0,0,0,0,2,D
460587,1,0,38,1,4,3,0,1,B
461490,1,1,73,1,4,2,3,2,C
460895,1,0,29,1,6,9,0,5,B
465104,0,1,35,1,7,9,1,4,A
467503,1,0,26,1,4,1,0,4,C
460316,1,0,39,0,0,4,0,3,D
467198,0,0,28,1,0,1,0,5,D
460348,1,0,37,1,4,1,0,2,C
467460,1,1,36,1,7,8,1,2,B
466838,0,1,41,0,5,0,0,3,D
463561,1,0,39,1,1,1,0,1,A
466170,0,1,74,1,2,1,0,1,C
463578,1,0,23,0,0,0,0,3,D
461352,0,0,25,0,0,3,0,5,D
465814,1,1,50,0,4,0,1,5,B
467690,1,1,67,0,2,3,3,2,D
463809,1,0,30,1,0,2,0,3,B
460701,0,1,66,0,3,0,1,2,B
461592,0,1,29,1,3,0,0,2,B
467692,1,1,43,0,4,4,0,1,B
459033,1,1,56,1,4,0,0,1,B
466424,1,1,42,1,1,1,3,3,A
459937,1,0,39,1,4,7,0,1,A
466404,1,0,40,1,1,0,0,1,A
463504,0,0,26,1,0,3,0,1,D
459944,1,1,39,1,4,0,0,1,A
464073,1,0,46,1,1,1,0,2,D
462169,1,1,40,1,4,1,3,3,B
463032,1,1,78,0,2,0,3,2,A
467374,1,1,45,1,7,8,3,4,B
459269,0,1,58,1,4,0,1,2,C
466769,1,0,31,1,3,0,0,4,A
465792,1,1,57,1,1,1,0,4,C
462280,0,0,32,1,0,0,0,4,B
464616,0,1,27,0,3,6,0,4,A
465202,0,0,27,0,3,6,0,4,D
464384,0,0,25,1,0,9,0,4,C
466655,0,1,57,0,5,1,0,2,C
466600,0,0,18,0,0,11,0,1,D
467815,1,1,69,1,4,0,0,2,C
464966,0,1,59,0,1,1,0,2,A
467803,1,1,36,1,3,7,1,2,B
466810,0,0,19,0,0,1,0,3,D
459896,1,1,40,1,4,9,0,2,C
464862,1,0,20,0,1,8,0,5,D
461751,1,1,63,1,4,1,1,3,C
466965,1,0,42,1,7,3,0,1,A
465157,0,1,42,1,3,3,1,4,B
462544,0,1,30,1,3,3,1,3,D
464652,1,1,25,0,1,7,1,2,D
466401,0,1,48,0,5,1,1,4,A
461902,1,1,52,1,4,0,0,3,B
463164,0,1,35,1,4,8,1,2,C
461660,1,1,74,0,2,0,0,1,D
466054,1,1,33,0,7,8,1,4,D
464725,0,1,45,0,5,11,3,9,A
463507,0,1,49,0,4,1,0,1,C
465888,0,1,37,1,6,8,1,2,A
466103,1,1,40,0,1,0,0,5,C
461261,1,0,29,0,4,0,0,3,A
462203,0,1,72,0,5,2,3,7,A
463303,1,1,49,1,7,2,1,4,B
465943,0,0,26,0,0,0,0,2,D
462997,0,1,55,1,3,0,1,4,C
460338,0,0,28,1,3,14,0,2,D
460000,0,0,52,1,3,1,0,1,A
462531,1,1,59,0,7,3,3,2,B
459417,0,0,19,0,0,3,0,2,D
466479,0,1,52,1,4,3,1,3,C
460122,1,0,41,0,4,0,0,1,A
466087,0,1,22,0,0,8,3,6,D
459350,1,1,56,1,1,0,3,2,B
460676,1,1,51,1,8,9,1,1,A
463179,0,1,57,1,3,0,0,2,A
461137,0,1,60,1,3,0,0,4,A
467555,0,0,27,0,3,14,0,3,D
464211,0,1,50,1,6,0,1,3,B
461413,1,0,40,1,4,2,0,1,B
467660,1,1,69,1,4,9,3,2,C
461193,1,0,41,1,8,1,0,1,D
460772,0,1,70,0,3,1,0,1,A
465702,0,0,32,1,3,1,0,1,A
459001,1,0,20,0,8,3,0,4,C
467006,1,0,73,1,2,0,0,1,B
466927,0,0,19,0,1,7,0,5,D
464107,0,1,70,0,4,1,1,2,C
460605,0,1,33,1,6,9,1,2,D
459847,1,1,49,1,4,1,1,5,C
460906,1,1,89,1,2,1,3,3,A
459720,0,0,25,0,6,6,0,1,D
463294,1,1,35,1,1,5,0,2,B
463751,1,1,39,1,6,5,0,2,B
465209,0,1,47,1,4,0,1,2,C
461222,1,0,48,1,4,1,0,1,D
464813,0,1,45,1,1,5,1,5,B
462855,0,0,20,0,0,3,0,2,D
463777,1,1,46,1,4,2,0,2,C
463210,0,1,84,1,2,1,0,1,A
461672,1,0,26,0,1,1,0,2,A
467711,1,0,31,1,4,3,0,1,A
459662,0,1,51,1,3,0,3,5,A
466515,0,1,52,0,5,9,1,4,A
464946,0,1,53,1,5,9,0,1,D
460880,0,0,42,1,4,4,0,2,A
459537,1,0,47,1,7,9,0,3,A
463635,1,1,41,1,4,0,0,3,A
467650,0,1,52,1,4,2,1,4,A
467891,1,0,30,1,6,0,0,5,D
459052,0,1,47,0,4,0,0,2,A
466439,0,1,61,0,1,0,0,4,D
464571,0,0,33,0,0,3,0,2,A
460758,0,1,31,0,5,9,1,2,A
462001,1,1,31,0,3,0,1,2,D
460172,0,1,47,1,4,1,1,3,C
466657,1,1,86,1,2,0,3,2,C
461381,0,1,31,1,3,0,1,2,A
464275,0,0,30,0,6,0,0,5,D
463571,1,0,32,1,8,0,0,3,B
460017,0,1,41,1,4,7,3,2,C
462171,1,1,37,0,1,3,3,2,D
460436,1,0,51,0,3,1,0,1,A
459527,0,1,46,1,4,1,1,4,B
459278,0,1,65,0,5,3,3,2,A
466851,0,0,38,1,0,8,0,1,A
460483,1,1,38,1,5,0,3,1,D
466133,1,0,21,0,0,7,0,5,D
459678,0,0,21,0,0,0,0,5,D
464012,1,1,75,1,2,3,3,2,A
464897,0,1,68,0,5,0,3,2,D
463593,1,0,22,0,6,1,0,5,C
464559,1,0,35,1,0,9,0,1,D
463572,0,1,35,1,4,1,1,4,C
466496,0,1,72,1,4,0,1,2,B
461132,0,1,68,1,4,2,0,1,B
459165,0,0,27,0,6,7,0,3,C
461073,1,0,33,0,3,1,0,1,A
467868,1,1,69,1,3,1,3,2,B
459825,0,0,22,0,0,0,0,5,D
463300,0,1,47,0,3,1,0,2,A
467532,0,1,53,1,4,8,0,1,A
462646,0,1,63,1,8,3,1,2,D
465999,1,1,32,0,8,8,0,1,D
461166,1,1,41,1,3,5,3,2,D
460143,0,1,38,1,3,0,0,2,A
463436,1,0,25,0,6,0,0,3,B
465090,0,1,57,1,4,0,1,2,B
466368,0,0,37,1,6,3,0,1,B
466809,1,1,33,1,3,0,0,5,B
462676,1,1,48,1,3,3,1,4,A
466924,1,0,22,0,0,0,0,6,D
466719,0,1,68,0,5,1,3,2,A
460141,0,0,35,1,4,13,0,1,B
467936,0,0,27,0,0,1,0,4,D
465799,0,1,52,1,4,1,0,4,C
461745,0,1,46,0,3,8,0,1,A
465548,1,0,40,1,4,0,0,4,A
459359,0,1,46,1,3,3,1,4,C
461810,1,1,62,1,7,1,0,1,B
460024,1,1,43,1,3,8,0,1,B
462952,0,1,46,1,3,3,0,2,B
461862,1,0,42,1,4,9,0,1,C
462136,1,0,31,1,0,3,0,4,D
464676,0,0,19,0,3,1,0,6,C
461601,0,1,36,1,4,3,1,2,C
466465,0,1,43,1,1,5,3,2,A
462067,0,0,32,0,6,9,0,4,D
460549,0,0,40,1,4,8,0,2,B
466732,1,1,48,1,1,0,3,2,B
467579,0,0,38,1,6,7,0,1,C
465824,0,1,68,0,2,2,0,3,A
464637,1,0,38,1,8,3,0,4,D
463343,0,1,35,1,4,2,0,3,B
467206,1,0,52,1,4,3,0,1,C
466756,0,1,60,1,4,0,1,2,C
462386,1,0,26,1,0,1,0,5,B
467402,1,0,28,1,4,5,0,4,D
464976,0,1,75,0,2,1,0,1,D
464983,1,1,25,0,3,2,0,2,D
466974,1,1,35,1,4,8,1,2,C
462866,0,1,56,1,6,0,0,1,A
466453,0,1,41,1,3,2,1,2,A
463529,0,0,37,1,8,3,0,1,A
463651,1,0,36,1,0,1,0,2,A
463555,1,0,31,1,4,0,0,2,A
464314,0,1,68,0,2,0,0,2,D
461350,0,0,30,0,0,1,0,4,D
462354,0,1,62,0,4,1,1,2,C
462145,1,0,39,1,7,10,0,1,D
461041,1,1,72,0,2,0,3,7,D
461946,0,0,31,1,0,1,0,3,C
466105,1,1,65,1,4,1,1,4,C
467598,0,1,68,1,4,1,0,1,A
464639,0,1,39,0,3,1,1,4,B
463143,1,1,52,1,3,3,0,2,B
465791,1,0,28,0,0,8,0,4,C
464418,0,1,43,1,4,8,1,2,B
460782,0,1,77,1,4,1,3,2,A
467425,1,0,42,1,4,13,0,1,C
461986,0,0,31,1,0,14,0,4,B
461306,0,0,21,0,6,3,0,4,C
465554,1,0,85,1,2,0,0,3,A
467030,0,0,26,1,4,1,0,2,A
461753,1,0,35,1,4,0,0,1,B
464142,1,1,76,1,4,1,3,2,C
467047,1,0,37,0,7,9,0,1,D
461863,0,0,33,0,6,2,0,4,A
460476,0,1,52,0,6,3,1,4,B
464176,1,1,40,1,4,0,0,1,B
463989,0,0,79,0,2,0,0,1,D
462356,0,0,47,1,1,0,0,3,A
459871,1,1,78,0,3,3,1,2,A
466889,0,1,50,1,5,0,3,4,C
465948,1,1,46,1,4,1,1,2,B
461496,0,1,47,1,7,3,0,1,B
462002,1,0,37,0,4,0,0,2,D
462592,1,1,35,0,4,11,0,2,A
465816,0,1,51,0,5,9,1,3,A
464343,1,0,51,1,4,1,0,1,B
